2025-03-06 02:22:32,735 p=54530 u=dmeta n=ansible | PLAY [Configure OS hardning] ************************************************************************************
2026-08-04 09:09:53,691 p=114287 u=dmeta n=ansible | ok: [arteva1] => (item=None)
2026-08-04 09:09:53,692 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:09:54,371 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Copy file original config] *************************************************************
2026-08-04 09:09:54,372 p=114287 u=dmeta n=ansible | changed: [arteva1] => (item={'changed': False, 'stat': {'exists': True, 'path': '/etc/security/pwhistory.conf', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 530, 'inode': 263617, 'dev': 64768, 'nlink': 1, 'atime': 1784095478.54819, 'mtime': 1747130122.501682, 'ctime': 1747130122.501682, 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False, 'blocks': 8, 'block_size': 4096, 'device_type': 0, 'readable': True, 'writeable': True, 'executable': False, 'pw_name': 'root', 'gr_name': 'root', 'checksum': 'fc04d4bf24c65053a936a8eb64fccfe3119b054c', 'mimetype': 'text/plain', 'charset': 'us-ascii', 'version': '3655113348', 'attributes': ['extents'], 'attr_flags': 'e'}, 'invocation': {'module_args': {'path': '/etc/security/pwhistory.conf', 'follow': False, 'get_md5': False, 'get_checksum': True, 'get_mime': True, 'get_attributes': True, 'checksum_algorithm': 'sha1'}}, 'failed': False, 'item': 'pwhistory.conf', 'ansible_loop_var': 'item'})
2026-08-04 09:09:55,047 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : backup file] ***************************************************************************
2026-08-04 09:09:55,047 p=114287 u=dmeta n=ansible | changed: [arteva1] => (item={'changed': False, 'stat': {'exists': True, 'path': '/etc/security/pwhistory.conf', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 530, 'inode': 263617, 'dev': 64768, 'nlink': 1, 'atime': 1784095478.54819, 'mtime': 1747130122.501682, 'ctime': 1747130122.501682, 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False, 'blocks': 8, 'block_size': 4096, 'device_type': 0, 'readable': True, 'writeable': True, 'executable': False, 'pw_name': 'root', 'gr_name': 'root', 'checksum': 'fc04d4bf24c65053a936a8eb64fccfe3119b054c', 'mimetype': 'text/plain', 'charset': 'us-ascii', 'version': '3655113348', 'attributes': ['extents'], 'attr_flags': 'e'}, 'invocation': {'module_args': {'path': '/etc/security/pwhistory.conf', 'follow': False, 'get_md5': False, 'get_checksum': True, 'get_mime': True, 'get_attributes': True, 'checksum_algorithm': 'sha1'}}, 'failed': False, 'item': 'pwhistory.conf', 'ansible_loop_var': 'item'})
2026-08-04 09:09:56,511 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Check if system relies on authselect tool] **********************
2026-08-04 09:09:56,511 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:09:57,404 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Collect the available authselect features] **********************
2026-08-04 09:09:57,405 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:09:58,382 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Check integrity of authselect current profile] ******************
2026-08-04 09:09:58,382 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:09:58,428 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Informative message based on the authselect integrity check result] ***
2026-08-04 09:09:58,429 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:09:59,213 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Get authselect current features] ********************************
2026-08-04 09:09:59,213 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:00,590 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Check the presence of /etc/security/pwhistory.conf file] ********
2026-08-04 09:10:00,591 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:01,870 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Ensure the pam_pwhistory.so remember parameter in /etc/security/pwhistory.conf] ***
2026-08-04 09:10:01,871 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:02,696 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Check if /etc/pam.d/system-auth file is present] ****************
2026-08-04 09:10:02,697 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:02,738 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Define the PAM file to be edited as a local fact] ***************
2026-08-04 09:10:02,739 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:04,096 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Check if system relies on authselect tool] **********************
2026-08-04 09:10:04,097 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:04,926 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Check integrity of authselect current profile] ******************
2026-08-04 09:10:04,926 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:04,952 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:04,952 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:05,653 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Get authselect current profile] *********************************
2026-08-04 09:10:05,654 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:05,680 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Define the current authselect profile as a local fact] **********
2026-08-04 09:10:05,680 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:05,892 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Change the PAM file to be edited according to the custom authselect profile] ***
2026-08-04 09:10:05,892 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:05,915 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Define a fact for control already filtered in case filters are used] ***
2026-08-04 09:10:05,915 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:06,610 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Limit Password Reuse - Ensure the "remember" option from "pam_pwhistory.so" is not present in /etc/authselect/custom/hardening/system-auth] ***
2026-08-04 09:10:06,611 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:08,181 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Check if system relies on authselect tool] ***
2026-08-04 09:10:08,182 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:09,104 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Check integrity of authselect current profile] ***
2026-08-04 09:10:09,104 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:09,167 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:09,168 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:10,273 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Get authselect current features] ********
2026-08-04 09:10:10,273 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:11,394 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Check the presence of /etc/security/faillock.conf file] ***
2026-08-04 09:10:11,394 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:12,288 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Ensure the pam_faillock.so deny parameter in /etc/security/faillock.conf] ***
2026-08-04 09:10:12,288 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:13,544 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Check if /etc/pam.d/system-auth file is present] ***
2026-08-04 09:10:13,544 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:13,565 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Define the PAM file to be edited as a local fact] ***
2026-08-04 09:10:13,565 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:14,673 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Check if system relies on authselect tool] ***
2026-08-04 09:10:14,673 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:15,502 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Check integrity of authselect current profile] ***
2026-08-04 09:10:15,502 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:15,540 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:15,541 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:16,590 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Get authselect current profile] *********
2026-08-04 09:10:16,591 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:16,658 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Define the current authselect profile as a local fact] ***
2026-08-04 09:10:16,659 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:17,251 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Change the PAM file to be edited according to the custom authselect profile] ***
2026-08-04 09:10:17,252 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:17,350 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Define a fact for control already filtered in case filters are used] ***
2026-08-04 09:10:17,351 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:18,335 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Ensure the "deny" option from "pam_faillock.so" is not present in /etc/authselect/custom/hardening/system-auth] ***
2026-08-04 09:10:18,336 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:19,201 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Check if /etc/pam.d/password-auth file is present] ***
2026-08-04 09:10:19,202 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:19,247 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Define the PAM file to be edited as a local fact] ***
2026-08-04 09:10:19,247 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:19,951 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Check if system relies on authselect tool] ***
2026-08-04 09:10:19,952 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:20,811 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Check integrity of authselect current profile] ***
2026-08-04 09:10:20,811 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:20,837 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:20,838 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:21,663 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Get authselect current profile] *********
2026-08-04 09:10:21,664 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:21,692 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Define the current authselect profile as a local fact] ***
2026-08-04 09:10:21,692 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:21,932 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Change the PAM file to be edited according to the custom authselect profile] ***
2026-08-04 09:10:21,933 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:21,962 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Define a fact for control already filtered in case filters are used] ***
2026-08-04 09:10:21,962 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:23,412 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Lock Accounts After Failed Password Attempts - Ensure the "deny" option from "pam_faillock.so" is not present in /etc/authselect/custom/hardening/password-auth] ***
2026-08-04 09:10:23,412 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:24,546 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Check if system relies on authselect tool] ***
2026-08-04 09:10:24,547 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:25,517 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Check integrity of authselect current profile] ***
2026-08-04 09:10:25,517 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:25,555 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:25,556 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:26,362 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Get authselect current features] ***
2026-08-04 09:10:26,363 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:27,177 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Check the presence of /etc/security/faillock.conf file] ***
2026-08-04 09:10:27,177 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:28,190 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Ensure the pam_faillock.so fail_interval parameter in /etc/security/faillock.conf] ***
2026-08-04 09:10:28,190 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:30,824 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Check if /etc/pam.d/system-auth file is present] ***
2026-08-04 09:10:30,824 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:30,869 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Define the PAM file to be edited as a local fact] ***
2026-08-04 09:10:30,870 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:31,856 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Check if system relies on authselect tool] ***
2026-08-04 09:10:31,856 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:32,799 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Check integrity of authselect current profile] ***
2026-08-04 09:10:32,800 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:32,829 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:32,830 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:33,604 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Get authselect current profile] ***
2026-08-04 09:10:33,604 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:33,637 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Define the current authselect profile as a local fact] ***
2026-08-04 09:10:33,637 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:33,882 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Change the PAM file to be edited according to the custom authselect profile] ***
2026-08-04 09:10:33,882 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:33,909 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Define a fact for control already filtered in case filters are used] ***
2026-08-04 09:10:33,910 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:34,701 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Ensure the "fail_interval" option from "pam_faillock.so" is not present in /etc/authselect/custom/hardening/system-auth] ***
2026-08-04 09:10:34,701 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:35,829 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Check if /etc/pam.d/password-auth file is present] ***
2026-08-04 09:10:35,829 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:35,891 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Define the PAM file to be edited as a local fact] ***
2026-08-04 09:10:35,892 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:37,382 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Check if system relies on authselect tool] ***
2026-08-04 09:10:37,382 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:38,803 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Check integrity of authselect current profile] ***
2026-08-04 09:10:38,803 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:38,843 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:38,843 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:39,698 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Get authselect current profile] ***
2026-08-04 09:10:39,698 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:39,726 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Define the current authselect profile as a local fact] ***
2026-08-04 09:10:39,726 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:39,939 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Change the PAM file to be edited according to the custom authselect profile] ***
2026-08-04 09:10:39,940 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:39,963 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Define a fact for control already filtered in case filters are used] ***
2026-08-04 09:10:39,963 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:40,768 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Interval For Counting Failed Password Attempts - Ensure the "fail_interval" option from "pam_faillock.so" is not present in /etc/authselect/custom/hardening/password-auth] ***
2026-08-04 09:10:40,769 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:41,734 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Check if system relies on authselect tool] ***
2026-08-04 09:10:41,735 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:42,934 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Check integrity of authselect current profile] ***
2026-08-04 09:10:42,935 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:43,007 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:43,008 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:43,960 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Get authselect current features] *******
2026-08-04 09:10:43,961 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:45,181 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Check the presence of /etc/security/faillock.conf file] ***
2026-08-04 09:10:45,181 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:47,105 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Ensure the pam_faillock.so unlock_time parameter in /etc/security/faillock.conf] ***
2026-08-04 09:10:47,105 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:48,154 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Check if /etc/pam.d/system-auth file is present] ***
2026-08-04 09:10:48,154 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:48,178 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Define the PAM file to be edited as a local fact] ***
2026-08-04 09:10:48,178 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:48,897 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Check if system relies on authselect tool] ***
2026-08-04 09:10:48,897 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:50,017 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Check integrity of authselect current profile] ***
2026-08-04 09:10:50,018 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:50,072 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:50,073 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:51,506 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Get authselect current profile] ********
2026-08-04 09:10:51,506 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:51,557 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Define the current authselect profile as a local fact] ***
2026-08-04 09:10:51,557 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:52,030 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Change the PAM file to be edited according to the custom authselect profile] ***
2026-08-04 09:10:52,030 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:52,072 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Define a fact for control already filtered in case filters are used] ***
2026-08-04 09:10:52,073 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:52,995 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Ensure the "unlock_time" option from "pam_faillock.so" is not present in /etc/authselect/custom/hardening/system-auth] ***
2026-08-04 09:10:52,996 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:53,939 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Check if /etc/pam.d/password-auth file is present] ***
2026-08-04 09:10:53,939 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:53,960 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Define the PAM file to be edited as a local fact] ***
2026-08-04 09:10:53,960 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:54,915 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Check if system relies on authselect tool] ***
2026-08-04 09:10:54,915 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:56,025 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Check integrity of authselect current profile] ***
2026-08-04 09:10:56,026 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:56,097 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Informative message based on the authselect integrity check result] ***
2026-08-04 09:10:56,098 p=114287 u=dmeta n=ansible | ok: [arteva1] => {
    "changed": false,
    "msg": [
        "authselect integrity check passed"
    ]
}
2026-08-04 09:10:57,143 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Get authselect current profile] ********
2026-08-04 09:10:57,144 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:57,193 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Define the current authselect profile as a local fact] ***
2026-08-04 09:10:57,194 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:57,648 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Change the PAM file to be edited according to the custom authselect profile] ***
2026-08-04 09:10:57,648 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:57,703 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Define a fact for control already filtered in case filters are used] ***
2026-08-04 09:10:57,704 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:10:59,256 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Set Lockout Time for Failed Password Attempts - Ensure the "unlock_time" option from "pam_faillock.so" is not present in /etc/authselect/custom/hardening/password-auth] ***
2026-08-04 09:10:59,256 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:11:00,638 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Prevent Login to Accounts With Empty Password - Check if system relies on authselect] ***
2026-08-04 09:11:00,639 p=114287 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:11:01,514 p=114287 u=dmeta n=ansible | TASK [config-password-attempts : Prevent Login to Accounts With Empty Password - Check integrity of authselect current profile] ***
